"","0","1"
"1",0.999602852524288,0.000397147475712045
"2",0.998288651886481,0.0017113481135195
"3",0.988439200052913,0.011560799947087
"4",0.996442868502014,0.00355713149798645
"5",0.998145215083965,0.00185478491603537
"6",0.999731073154304,0.000268926845696355
"7",0.998895305782527,0.00110469421747331
"8",0.999841233087697,0.000158766912302664
"9",0.99996003306849,3.99669315095678e-05
"10",0.994442908752475,0.0055570912475251
"11",0.999843661555676,0.000156338444323588
"12",0.999948137669411,5.18623305886482e-05
"13",0.999837499259146,0.000162500740854369
"14",0.996276918715717,0.00372308128428327
"15",0.999674830880954,0.000325169119045601
"16",0.997528383634222,0.00247161636577833
"17",0.947821693401431,0.0521783065985693
"18",0.999975227236569,2.47727634309265e-05
"19",0.999564231724986,0.000435768275013585
"20",0.994824673597665,0.00517532640233511
"21",0.999685313282469,0.000314686717530896
"22",0.999284977569586,0.000715022430413726
"23",0.972482538277283,0.0275174617227167
"24",0.999984625855897,1.53741441026203e-05
"25",0.999991723450589,8.27654941091989e-06
"26",0.967244864780073,0.0327551352199273
"27",0.999737706043301,0.000262293956699336
"28",0.999983920139152,1.6079860848072e-05
"29",0.999937487497334,6.25125026659819e-05
"30",0.999956103334016,4.38966659837781e-05
"31",0.999950814422349,4.91855776510224e-05
"32",0.999168122231709,0.00083187776829133
"33",0.99838645339265,0.00161354660734976
"34",0.999881523950787,0.000118476049212931
"35",0.998211109260536,0.00178889073946422
"36",0.999590621091071,0.000409378908928802
"37",0.999414160615353,0.00058583938464677
"38",0.999552033204005,0.000447966795995355
"39",0.999999327338376,6.72661623554863e-07
"40",0.998713047190517,0.00128695280948329
"41",0.99913043973381,0.000869560266189541
"42",0.999948423808335,5.15761916647441e-05
"43",0.999622432318319,0.00037756768168138
"44",0.985005034353048,0.0149949656469523
"45",0.999142733278515,0.000857266721484605
"46",0.999982751792654,1.72482073461482e-05
"47",0.997684554048374,0.00231544595162584
"48",0.999982955389684,1.70446103158536e-05
"49",0.999867273667713,0.000132726332286716
"50",0.998751564421399,0.00124843557860049
"51",0.999963541196133,3.64588038669493e-05
"52",0.996824226494326,0.00317577350567386
"53",0.999913361886531,8.66381134685367e-05
"54",0.998597872827444,0.00140212717255585
"55",0.999781689834686,0.000218310165314034
"56",0.999893477742019,0.000106522257980641
"57",0.999986554835053,1.34451649468842e-05
"58",0.999275447760137,0.000724552239862991
"59",0.999886597869583,0.000113402130416669
"60",0.998847680622398,0.00115231937760224
"61",0.999742004910946,0.00025799508905356
"62",0.999944190758337,5.58092416632406e-05
"63",0.991266584855826,0.00873341514417369
"64",0.998471576005082,0.00152842399491827
"65",0.999427358705494,0.000572641294505613
"66",0.999481438811437,0.000518561188562546
"67",0.999769096393773,0.000230903606227267
"68",0.999891677537261,0.000108322462739317
