"","0","1"
"1",0.999696455726884,0.000303544273115865
"2",0.782133334525926,0.217866665474074
"3",0.905920879497179,0.0940791205028215
"4",0.954368631982572,0.0456313680174275
"5",0.988846849867539,0.0111531501324609
"6",0.997630684126905,0.00236931587309519
"7",0.988845934964808,0.0111540650351917
"8",0.999909354430291,9.06455697093856e-05
"9",0.99998519328841,1.48067115898478e-05
"10",0.984874710948743,0.0151252890512566
"11",0.999873590767013,0.000126409232987226
"12",0.999669474204087,0.000330525795912493
"13",0.997847406465963,0.00215259353403667
"14",0.96953231568775,0.0304676843122504
"15",0.998647750670772,0.00135224932922771
"16",0.997324423036879,0.00267557696312097
"17",0.464937957489193,0.535062042510807
"18",0.999981867970044,1.81320299564129e-05
"19",0.988896634258261,0.0111033657417392
"20",0.97669296547575,0.02330703452425
"21",0.997249536042149,0.0027504639578512
"22",0.992264451276711,0.00773554872328944
"23",0.60891538368235,0.39108461631765
"24",0.999972967469238,2.70325307616393e-05
"25",0.99999779047507,2.20952492953013e-06
"26",0.856166569731384,0.143833430268616
"27",0.879746604022753,0.120253395977247
"28",0.999993768401986,6.23159801359484e-06
"29",0.999751486188598,0.000248513811402439
"30",0.999733971863798,0.000266028136202153
"31",0.999750693663633,0.00024930633636673
"32",0.992656998340657,0.00734300165934324
"33",0.982084407579943,0.0179155924200573
"34",0.996098765850675,0.00390123414932467
"35",0.985638787605545,0.014361212394455
"36",0.999919793211366,8.02067886340223e-05
"37",0.996218342427277,0.0037816575727227
"38",0.999226438916469,0.000773561083530577
"39",0.999999985780615,1.42193847217086e-08
"40",0.974955836348072,0.0250441636519282
"41",0.994709287722972,0.0052907122770279
"42",0.999539203535666,0.000460796464334318
"43",0.999195994274889,0.00080400572511091
"44",0.806672991145932,0.193327008854068
"45",0.992423195566074,0.00757680443392609
"46",0.999920783564081,7.92164359192364e-05
"47",0.919770508285906,0.0802294917140943
"48",0.999990142786626,9.8572133744824e-06
"49",0.999061630809808,0.000938369190191876
"50",0.988320269687485,0.0116797303125148
"51",0.999868401996856,0.000131598003143765
"52",0.98423085526275,0.0157691447372502
"53",0.999542640862441,0.000457359137558907
"54",0.995507950614981,0.00449204938501867
"55",0.998463158492058,0.00153684150794208
"56",0.999998150747295,1.84925270507057e-06
"57",0.99999924209253,7.5790747038184e-07
"58",0.996240953947806,0.00375904605219417
"59",0.999413136214021,0.000586863785979041
"60",0.973118437459104,0.0268815625408965
"61",0.999427927229114,0.000572072770885999
"62",0.999209164861359,0.000790835138641253
"63",0.958756549058517,0.0412434509414826
"64",0.986490723669386,0.0135092763306145
"65",0.99552813010008,0.00447186989991985
"66",0.999769931371702,0.00023006862829845
"67",0.999104815289176,0.000895184710824207
"68",0.999932298702615,6.77012973853962e-05
