"","team","conf","barthag","barthag_rk","adj_o","adj_o_rk","adj_d","adj_d_rk","adj_t","adj_t_rk","wab","nc_elite_sos","nc_fut_sos","nc_cur_sos","ov_elite_sos","ov_fut_sos","ov_cur_sos","seed","year"
"179","Fresno St.","WAC",0.47475,179,97.6647,234,98.527,111,66.4368,218,-11.21676479405,13,0.4896,0.4896,16,0.547,0.547,NA,2010
"180","Valparaiso","Horz",0.474652,180,109.154,57,110.122,322,68.5705,104,-9.4648448573589,26,0.5611,0.5611,21,0.5664,0.5664,NA,2010
"181","Massachusetts","A10",0.474203,181,101.229,175,102.142,189,69.8836,60,-9.9693452727388,25,0.5908,0.5908,26,0.6411,0.6411,NA,2010
"182","Lehigh","Pat",0.473764,182,104.341,131,105.298,247,70.5717,42,-6.7921107638515,12,0.337,0.337,10,0.3151,0.3151,16,2010
"183","North Texas","SB",0.472098,183,101.403,170,102.392,192,68.4917,112,-3.8633712683747,20,0.4512,0.4512,13,0.3855,0.3855,15,2010
"184","UTSA","Slnd",0.470772,184,104.051,140,105.115,242,63.9014,299,-7.2321766553531,15,0.4154,0.4154,11,0.3866,0.3866,NA,2010
"185","Troy","SB",0.468445,185,103.27,145,104.411,234,66.9941,188,-6.7526238585333,31,0.6975,0.6975,15,0.4734,0.4734,NA,2010
"186","San Diego","WCC",0.463629,186,98.1048,224,99.3561,129,63.8925,300,-12.390978867548,19,0.6118,0.6118,20,0.5959,0.5959,NA,2010
"187","Robert Morris","NEC",0.462778,187,98.9584,209,100.25,150,67.2468,176,-6.5044549257282,22,0.5667,0.5667,12,0.359,0.359,15,2010
"188","Texas A&M Corpus Chris","Slnd",0.461246,188,97.9143,228,99.2458,125,66.0343,230,-9.0194031233267,30,0.5846,0.5846,17,0.4584,0.4584,NA,2010
"189","Seattle","ind",0.459472,189,98.1671,222,99.5638,137,79.8317,2,-8.5819866537225,14,0.4413,0.4413,14,0.4309,0.4309,NA,2010
"190","Manhattan","MAAC",0.459384,190,98.0046,227,99.4021,131,67.5949,153,-14.158280961979,14,0.4277,0.4277,15,0.4794,0.4794,NA,2010
"191","San Jose St.","WAC",0.457165,191,108.549,64,110.183,323,66.8645,195,-10.397766978087,15,0.457,0.457,17,0.5383,0.5383,NA,2010
"192","Mount St. Mary's","NEC",0.451969,192,95.4852,270,97.0989,87,67.0037,187,-9.9435408723096,30,0.6292,0.6292,13,0.366,0.366,NA,2010
"193","Davidson","SC",0.440736,193,101.819,167,103.949,228,66.9777,190,-9.0147512989228,27,0.6529,0.6529,16,0.5137,0.5137,NA,2010
"194","Lipscomb","ASun",0.440426,194,107.571,75,109.834,316,70.4571,45,-8.2955690523918,28,0.5091,0.5091,13,0.3864,0.3864,NA,2010
"195","San Francisco","WCC",0.438691,195,99.8275,193,101.99,187,67.0449,184,-10.045213281829,27,0.6021,0.6021,23,0.5826,0.5826,NA,2010
"196","The Citadel","SC",0.436655,196,99.6523,196,101.884,184,60.2942,341,-10.008013768599,28,0.5357,0.5357,16,0.4604,0.4604,NA,2010
"197","Rider","MAAC",0.436568,197,101.26,173,103.531,220,68.8132,93,-8.8301548345738,21,0.5042,0.5042,17,0.5112,0.5112,NA,2010
"198","Arkansas St.","SB",0.42472,198,98.356,218,100.986,164,67.377,166,-9.7665045304427,20,0.4923,0.4923,11,0.407,0.407,NA,2010
"199","Eastern Michigan","MAC",0.424381,199,98.0648,225,100.699,158,66.8463,196,-9.9684814927111,17,0.4356,0.4356,13,0.4424,0.4424,NA,2010
"200","Bowling Green","MAC",0.422859,200,100.175,190,102.921,204,64.3049,291,-9.9031137371818,19,0.5017,0.5017,17,0.5196,0.5196,NA,2010
"201","Quinnipiac","NEC",0.417452,201,102.025,160,105.025,241,68.8491,90,-6.4013232947048,11,0.3682,0.3682,8,0.2721,0.2721,NA,2010
"202","Evansville","MVC",0.40868,202,98.0337,226,101.234,168,66.6887,205,-13.486619258667,11,0.366,0.366,20,0.5896,0.5896,NA,2010
"203","Canisius","MAAC",0.402947,203,99.2288,206,102.68,199,66.6528,212,-11.570956727053,12,0.4037,0.4037,13,0.4583,0.4583,NA,2010
"204","Austin Peay","OVC",0.400052,204,103.013,147,106.707,271,67.22,177,-8.4654676198738,32,0.6995,0.6995,18,0.4858,0.4858,NA,2010
"205","Georgia St.","CAA",0.399033,205,98.6841,215,102.261,191,62.9094,319,-13.571041557882,14,0.3939,0.3939,16,0.4971,0.4971,NA,2010
"206","Loyola Chicago","Horz",0.395918,206,100.856,181,104.63,238,64.5959,280,-9.358608232357,19,0.4687,0.4687,19,0.5469,0.5469,NA,2010
"207","South Dakota St.","Sum",0.395222,207,104.304,132,108.234,292,68.3926,120,-11.295715050095,25,0.5815,0.5815,13,0.422,0.422,NA,2010
"208","Mercer","ASun",0.394829,208,105.919,105,109.926,318,69.9529,58,-11.007404905432,35,0.6824,0.6824,15,0.4545,0.4545,NA,2010
"209","Eastern Illinois","OVC",0.393377,209,98.948,210,102.746,200,64.4875,284,-7.919659199154,11,0.4286,0.4286,11,0.4045,0.4045,NA,2010
"210","Montana St.","BSky",0.385551,210,101.327,172,105.518,252,64.8058,274,-9.605268896949,19,0.5617,0.5617,12,0.4488,0.4488,NA,2010
"211","Southeastern Louisiana","Slnd",0.382662,211,99.7902,194,104.028,229,67.3355,171,-8.2836635502435,16,0.436,0.436,11,0.3831,0.3831,NA,2010
"212","Tulane","CUSA",0.376528,212,94.5442,281,98.7825,115,66.3048,220,-14.790782998608,14,0.4715,0.4715,19,0.57,0.57,NA,2010
"213","Loyola MD","MAAC",0.375658,213,98.8562,212,103.321,214,66.4671,217,-11.902459951322,13,0.3561,0.3561,13,0.4491,0.4491,NA,2010
"214","Louisiana Lafayette","SB",0.372604,214,98.2893,220,102.845,203,67.0269,185,-11.849498664474,19,0.5133,0.5133,11,0.4067,0.4067,NA,2010
"215","Ball St.","MAC",0.371566,215,94.3214,282,98.7315,113,63.0227,315,-9.248825074551,22,0.4654,0.4654,16,0.4626,0.4626,NA,2010
"216","Portland St.","BSky",0.363887,216,108.796,60,114.211,342,67.4657,164,-12.697962738764,26,0.6284,0.6284,16,0.4979,0.4979,NA,2010
"217","Texas St.","Slnd",0.362069,217,97.826,230,102.765,201,76.1199,3,-11.333412310228,22,0.5477,0.5477,14,0.4414,0.4414,NA,2010
"218","James Madison","CAA",0.361892,218,99.3325,204,104.354,233,68.12,134,-12.952331178141,15,0.3639,0.3639,17,0.4892,0.4892,NA,2010
"219","Florida Atlantic","SB",0.353234,219,101.197,177,106.662,270,69.3377,75,-11.088552508396,26,0.5959,0.5959,14,0.4433,0.4433,NA,2010
"220","East Carolina","CUSA",0.352248,220,101.1,179,106.599,269,68.6482,102,-12.398405140591,29,0.6528,0.6528,25,0.6381,0.6381,NA,2010
"221","IPFW","Sum",0.350672,221,96.4107,254,101.716,181,67.2023,179,-9.9707406722243,27,0.4701,0.4701,14,0.3975,0.3975,NA,2010
"222","Cal St. Fullerton","BW",0.346235,222,100.453,187,106.162,264,69.2396,79,-9.9364115060884,21,0.5091,0.5091,14,0.4477,0.4477,NA,2010
"223","Rice","CUSA",0.341196,223,95.5121,269,101.136,166,67.2146,178,-16.397078536203,12,0.4118,0.4118,17,0.5343,0.5343,NA,2010
"224","UNC Wilmington","CAA",0.337943,224,96.9658,242,102.805,202,69.3741,73,-14.613167786932,22,0.6113,0.6113,19,0.5767,0.5767,NA,2010
"225","Radford","BSth",0.336528,225,93.5711,289,99.2606,126,69.3415,74,-7.73776401229,32,0.5995,0.5995,12,0.3319,0.3319,NA,2010
"226","UC Davis","BW",0.335116,226,99.0659,208,105.147,243,68.2144,130,-13.426552013077,13,0.456,0.456,11,0.4392,0.4392,NA,2010
"227","Hampton","MEAC",0.332117,227,93.5948,288,99.457,133,67.7207,148,-14.723090242947,14,0.4397,0.4397,8,0.3011,0.3011,NA,2010
"228","Youngstown St.","Horz",0.331788,228,98.1405,223,104.301,232,68.3949,119,-15.142450775587,20,0.4674,0.4674,20,0.5528,0.5528,NA,2010
"229","Air Force","MWC",0.328979,229,97.5585,235,103.797,224,58.3724,346,-12.551833350567,15,0.4086,0.4086,24,0.5801,0.5801,NA,2010
"230","Maine","AE",0.32883,230,92.2852,300,98.1921,107,65.9365,235,-6.7842764088853,19,0.4431,0.4431,12,0.3639,0.3639,NA,2010
"231","Holy Cross","Pat",0.32565,231,101.413,169,108.039,287,66.6541,211,-17.342721989722,18,0.5028,0.5028,12,0.3991,0.3991,NA,2010
"232","Northern Arizona","BSky",0.322476,232,97.4381,237,103.936,227,67.7212,147,-9.2664322482414,22,0.5293,0.5293,14,0.4533,0.4533,NA,2010
"233","Bucknell","Pat",0.320433,233,97.4517,236,104.035,230,65.7024,245,-13.073802004595,14,0.4054,0.4054,10,0.3487,0.3487,NA,2010
"234","Illinois Chicago","Horz",0.316635,234,95.9825,261,102.623,197,68.7128,96,-14.705251578711,21,0.5561,0.5561,20,0.5816,0.5816,NA,2010
"235","Northern Illinois","MAC",0.315934,235,96.9339,243,103.669,223,71.1914,30,-13.863985341786,23,0.4901,0.4901,16,0.4732,0.4732,NA,2010
"236","Wyoming","MWC",0.315515,236,96.408,255,103.124,208,71.5302,25,-12.857015063057,16,0.4565,0.4565,23,0.5857,0.5857,NA,2010
"237","Santa Clara","WCC",0.315391,237,95.8902,263,102.575,195,67.5786,156,-14.469584308338,15,0.5151,0.5151,18,0.5466,0.5466,NA,2010
"238","Winthrop","BSth",0.311399,238,89.5551,322,95.9533,68,65.2594,266,-8.706730709651,27,0.6153,0.6153,11,0.348,0.348,16,2010
"239","UC Riverside","BW",0.310084,239,96.688,250,103.651,222,62.5674,325,-12.184530601026,20,0.4776,0.4776,14,0.4468,0.4468,NA,2010
"240","Cal St. Northridge","BW",0.309459,240,95.6712,267,102.587,196,72.0509,17,-15.091608146369,20,0.5409,0.5409,15,0.4772,0.4772,NA,2010
"241","Hawaii","WAC",0.309283,241,99.3475,202,106.537,267,66.0766,228,-13.865635736062,12,0.4271,0.4271,17,0.5311,0.5311,NA,2010
"242","Furman","SC",0.308367,242,96.3516,256,103.363,215,68.8044,94,-12.670022958525,15,0.3753,0.3753,12,0.4112,0.4112,NA,2010
"243","Lafayette","Pat",0.308271,243,102.38,157,109.834,317,68.084,137,-9.9107515616223,10,0.2858,0.2858,7,0.2924,0.2924,NA,2010
"244","Samford","SC",0.307887,244,99.993,191,107.29,279,57.3547,347,-14.274866640336,29,0.619,0.619,16,0.4963,0.4963,NA,2010
"245","Towson","CAA",0.307816,245,102.282,158,109.749,314,68.9072,88,-14.699404953466,13,0.4542,0.4542,16,0.5076,0.5076,NA,2010
"246","Arkansas Pine Bluff","SWAC",0.30123,246,90.3756,317,97.2363,89,66.8738,194,-8.0186918393805,50,0.8381,0.8381,21,0.3986,0.3986,16,2010
"247","UNC Greensboro","SC",0.299097,247,95.916,262,103.288,212,68.195,131,-15.706058902174,33,0.7148,0.7148,19,0.5419,0.5419,NA,2010
"248","Chattanooga","SC",0.298226,248,96.0791,259,103.501,218,70.5041,43,-12.53731875156,20,0.4679,0.4679,14,0.4439,0.4439,NA,2010
"249","Tennessee Tech","OVC",0.280769,249,103.02,146,111.801,337,68.2353,129,-11.136060124365,26,0.544,0.544,16,0.4499,0.4499,NA,2010
"250","North Dakota St.","Sum",0.279205,250,95.244,273,103.432,216,68.6643,100,-14.033623319711,18,0.5385,0.5385,11,0.4192,0.4192,NA,2010
"251","Jackson St.","SWAC",0.275031,251,93.8436,285,102.096,188,65.9465,234,-7.8402035287766,28,0.5956,0.5956,13,0.3155,0.3155,NA,2010
"252","Cal Poly","BW",0.272231,252,101.255,174,110.294,324,67.6215,151,-13.739867206102,18,0.4535,0.4535,13,0.4386,0.4386,NA,2010
"253","South Alabama","SB",0.271979,253,94.9967,277,103.488,217,66.686,206,-10.546577777364,17,0.4882,0.4882,11,0.4233,0.4233,NA,2010
"254","Elon","SC",0.268012,254,95.7733,265,104.517,236,68.1151,135,-17.371236037517,20,0.5309,0.5309,14,0.4774,0.4774,NA,2010
"255","UT Arlington","Slnd",0.266029,255,95.0528,276,103.822,225,71.9524,18,-10.135922383083,17,0.3163,0.3163,12,0.3701,0.3701,NA,2010
"256","South Dakota","GWC",0.264563,256,96.8792,246,105.886,259,73.9525,8,-5.3449229286363,22,0.5204,0.5204,12,0.3093,0.3093,NA,2010
"257","Army","Pat",0.264533,257,88.2684,331,96.4764,78,64.5494,281,-12.074610080816,10,0.3396,0.3396,8,0.3266,0.3266,NA,2010
"258","Western Illinois","Sum",0.263776,258,91.3721,304,99.9026,141,61.9859,330,-13.000775998843,19,0.3627,0.3627,12,0.3731,0.3731,NA,2010
"259","Tennessee St.","OVC",0.259162,259,96.5189,253,105.749,256,68.4423,115,-16.261464718126,24,0.5713,0.5713,17,0.4752,0.4752,NA,2010
"260","Nicholls St.","Slnd",0.25848,260,98.2889,221,107.722,282,63.6231,307,-13.465044823753,23,0.6407,0.6407,13,0.4642,0.4642,NA,2010
"261","UC Irvine","BW",0.249417,261,99.5705,198,109.581,311,64.7206,277,-13.740489010357,12,0.3796,0.3796,11,0.4046,0.4046,NA,2010
"262","Yale","Ivy",0.241379,262,95.455,271,105.449,249,67.5946,155,-14.436157132053,12,0.4008,0.4008,12,0.3944,0.3944,NA,2010
"263","Delaware","CAA",0.237129,263,97.7549,232,108.21,291,65.3335,260,-16.072433946227,21,0.5473,0.5473,20,0.5763,0.5763,NA,2010
"264","Delaware St.","MEAC",0.232372,264,95.1936,275,105.617,254,58.8605,345,-8.6272833847514,26,0.5329,0.5329,11,0.3088,0.3088,NA,2010
"265","McNeese St.","Slnd",0.230659,265,99.0731,207,110.014,321,66.7172,204,-15.790326065629,18,0.5126,0.5126,12,0.4157,0.4157,NA,2010
"266","LIU Brooklyn","NEC",0.22697,266,98.3694,217,109.431,307,68.5394,108,-13.550688478509,16,0.4756,0.4756,9,0.3098,0.3098,NA,2010
"267","South Carolina St.","MEAC",0.226521,267,95.7511,266,106.542,268,68.5605,106,-10.712857849135,19,0.4476,0.4476,9,0.2945,0.2945,NA,2010
"268","Brown","Ivy",0.225204,268,99.3367,203,110.604,327,67.3503,169,-14.245364370296,20,0.4694,0.4694,16,0.4308,0.4308,NA,2010
"269","Eastern Washington","BSky",0.223208,269,94.9318,278,105.805,257,68.9799,85,-15.631366295639,23,0.5592,0.5592,15,0.4728,0.4728,NA,2010
"270","New Hampshire","AE",0.221598,270,90.456,316,100.898,162,65.1718,268,-12.611073448303,20,0.4361,0.4361,12,0.3762,0.3762,NA,2010
"271","North Florida","ASun",0.21945,271,90.9061,309,101.511,174,64.4276,286,-12.171446562836,33,0.6334,0.6334,15,0.4521,0.4521,NA,2010
"272","Colgate","Pat",0.21861,272,97.1,240,108.474,297,66.7279,203,-15.241902199607,15,0.3857,0.3857,10,0.3465,0.3465,NA,2010
"273","Pepperdine","WCC",0.217658,273,96.6307,252,108.002,286,66.9481,192,-16.853793966654,12,0.4876,0.4876,17,0.543,0.543,NA,2010
"274","Texas Southern","SWAC",0.216928,274,91.2046,307,101.975,186,68.3125,126,-11.947511163028,28,0.6606,0.6606,10,0.3062,0.3062,NA,2010
"275","Louisiana Monroe","SB",0.207462,275,97.2821,238,109.307,304,67.9112,140,-14.816165555309,19,0.4912,0.4912,11,0.4103,0.4103,NA,2010
"276","Kennesaw St.","ASun",0.207306,276,96.2331,258,108.137,290,65.4826,256,-15.171041829361,22,0.4652,0.4652,12,0.4038,0.4038,NA,2010
"277","Navy","Pat",0.206793,277,95.2085,274,107.015,276,71.8784,20,-13.909925758487,10,0.3512,0.3512,8,0.3275,0.3275,NA,2010
"278","Jacksonville St.","OVC",0.206765,278,95.7944,264,107.675,281,67.7132,149,-14.507675123562,15,0.4157,0.4157,12,0.4118,0.4118,NA,2010
"279","American","Pat",0.206674,279,93.8164,286,105.457,251,64.0776,296,-16.033740762003,14,0.392,0.392,10,0.3511,0.3511,NA,2010
"280","Binghamton","AE",0.20654,280,96.3186,257,108.278,293,63.6236,306,-13.183335617266,20,0.5553,0.5553,13,0.4302,0.4302,NA,2010
"281","Norfolk St.","MEAC",0.206296,281,94.57,280,106.325,265,72.5892,13,-14.508752237428,23,0.5141,0.5141,12,0.3454,0.3454,NA,2010
"282","Arkansas Little Rock","SB",0.206168,282,97.8413,229,110.011,320,67.166,180,-17.105684574007,27,0.687,0.687,13,0.4704,0.4704,NA,2010
"283","Lamar","Slnd",0.205195,283,95.3233,272,107.235,278,68.6946,99,-13.80643161618,15,0.4458,0.4458,11,0.4185,0.4185,NA,2010
"284","High Point","BSth",0.202195,284,96.8307,247,109.106,302,68.1895,132,-11.953000759962,17,0.4185,0.4185,8,0.2893,0.2893,NA,2010
"285","UNC Asheville","BSth",0.201767,285,95.6197,268,107.767,283,72.5705,14,-11.525219007372,33,0.6865,0.6865,13,0.3703,0.3703,NA,2010
"286","Northwestern St.","Slnd",0.200617,286,96.6523,251,108.998,300,75.2653,4,-14.046206949942,21,0.4802,0.4802,12,0.4011,0.4011,NA,2010
"287","USC Upstate","ASun",0.200081,287,90.6192,313,102.224,190,66.1959,224,-17.389994858895,32,0.6414,0.6414,15,0.4542,0.4542,NA,2010
"288","Bethune Cookman","MEAC",0.196721,288,93.1287,293,105.248,246,60.8922,338,-12.071075755527,21,0.4544,0.4544,11,0.2969,0.2969,NA,2010
"289","Sacred Heart","NEC",0.195752,289,96.8166,248,109.475,310,70.5985,41,-12.021168799106,15,0.402,0.402,8,0.2832,0.2832,NA,2010
"290","Georgia Southern","SC",0.193931,290,97.7018,233,110.587,326,71.7573,22,-17.035125070708,22,0.5867,0.5867,15,0.5116,0.5116,NA,2010
"291","Longwood","ind",0.192329,291,96.9287,244,109.81,315,74.0211,7,-13.854606478235,19,0.4597,0.4597,16,0.3992,0.3992,NA,2010
"292","Florida Gulf Coast","ASun",0.18348,292,93.7533,287,106.75,272,68.5338,109,-16.859713623486,18,0.4146,0.4146,11,0.3849,0.3849,NA,2010
"293","Fordham","A10",0.183297,293,92.3518,298,105.165,244,72.2486,16,-18.263265721287,14,0.4548,0.4548,22,0.6039,0.6039,NA,2010
"294","Sacramento St.","BSky",0.182594,294,93.0732,294,106.03,262,68.3669,122,-15.693886682136,15,0.4807,0.4807,12,0.4395,0.4395,NA,2010
"295","Idaho St.","BSky",0.17822,295,101.931,164,116.421,345,63.5829,308,-15.318690558031,36,0.6774,0.6774,20,0.5211,0.5211,NA,2010
"296","Alabama St.","SWAC",0.177282,296,92.1875,301,105.35,248,66.2865,221,-11.611776514922,27,0.6724,0.6724,9,0.2939,0.2939,NA,2010
"297","UMKC","Sum",0.174221,297,96.7808,249,110.803,331,66.5836,214,-13.736758822505,18,0.4215,0.4215,12,0.3944,0.3944,NA,2010
"298","Columbia","Ivy",0.170077,298,90.2717,318,103.612,221,65.4259,257,-12.880037139056,11,0.3367,0.3367,12,0.367,0.367,NA,2010
"299","Monmouth","NEC",0.161293,299,91.3659,305,105.45,250,66.7615,201,-16.149183990832,11,0.4249,0.4249,7,0.306,0.306,NA,2010
"300","Albany","AE",0.161203,300,94.818,279,109.44,309,65.5256,254,-19.952219467966,18,0.4681,0.4681,12,0.402,0.402,NA,2010
"301","Cal St. Bakersfield","ind",0.159134,301,93.4851,290,108.046,288,68.5039,111,-16.655662830449,15,0.4627,0.4627,14,0.4545,0.4545,NA,2010
"302","Central Arkansas","Slnd",0.154715,302,91.1171,308,105.616,253,64.9877,271,-16.133137342501,18,0.3993,0.3993,12,0.3743,0.3743,NA,2010
"303","FIU","SB",0.149893,303,97.0848,241,112.899,339,69.0938,82,-19.671523089026,20,0.5053,0.5053,13,0.4458,0.4458,NA,2010
"304","Penn","Ivy",0.148747,304,96.0364,260,111.767,336,65.6262,249,-16.486714249806,20,0.4798,0.4798,16,0.4401,0.4401,NA,2010
"305","Savannah St.","ind",0.144893,305,88.2677,332,103.001,207,62.9467,318,-11.504922183285,15,0.432,0.432,13,0.3786,0.3786,NA,2010
"306","Charleston Southern","BSth",0.144548,306,91.4663,303,106.76,273,64.756,275,-13.258126826128,30,0.6104,0.6104,11,0.3414,0.3414,NA,2010
"307","Liberty","BSth",0.144523,307,92.9637,295,108.509,298,67.3115,173,-12.047727004095,25,0.6108,0.6108,11,0.3598,0.3598,NA,2010
"308","Prairie View A&M","SWAC",0.14201,308,85.663,341,100.166,148,67.2811,174,-10.582109637935,34,0.6482,0.6482,11,0.2806,0.2806,NA,2010
"309","New Orleans","SB",0.141144,309,88.2837,330,103.294,213,65.5455,252,-17.865979379609,16,0.4351,0.4351,11,0.4098,0.4098,NA,2010
"310","St. Francis PA","NEC",0.135659,310,93.3713,292,109.685,313,65.2898,263,-15.023025009549,21,0.4949,0.4949,11,0.3313,0.3313,NA,2010
"311","Central Connecticut","NEC",0.132964,311,90.9052,310,107.003,275,64.4183,288,-15.651358053051,8,0.3163,0.3163,6,0.2569,0.2569,NA,2010
"312","Hartford","AE",0.131508,312,92.8194,296,109.377,306,64.7234,276,-17.263153680063,20,0.3946,0.3946,13,0.3719,0.3719,NA,2010
"313","North Carolina A&T","MEAC",0.128055,313,91.7352,302,108.387,295,70.1816,52,-16.872376458445,28,0.5944,0.5944,14,0.373,0.373,NA,2010
"314","Southeast Missouri St.","OVC",0.124304,314,89.2877,323,105.808,258,68.0897,136,-18.16810888123,17,0.5054,0.5054,13,0.4402,0.4402,NA,2010
"315","VMI","BSth",0.123638,315,101.937,162,120.863,347,84.4575,1,-15.312167651506,32,0.6479,0.6479,12,0.3507,0.3507,NA,2010
"316","Centenary","Sum",0.123541,316,94.003,284,111.464,333,70.7005,36,-16.08610551232,26,0.5424,0.5424,15,0.4316,0.4316,NA,2010
"317","Fairleigh Dickinson","NEC",0.122201,317,90.5627,315,107.501,280,68.5671,105,-16.988918865704,19,0.4813,0.4813,10,0.3286,0.3286,NA,2010
"318","Maryland Eastern Shore","MEAC",0.118229,318,90.684,312,107.997,285,66.9926,189,-16.804656164366,19,0.4837,0.4837,10,0.3229,0.3229,NA,2010
"319","St. Francis NY","NEC",0.107645,319,87.1978,335,104.804,239,65.5037,255,-14.643287981301,17,0.4107,0.4107,9,0.2945,0.2945,NA,2010
"320","Houston Baptist","GWC",0.105486,320,92.6321,297,111.556,335,73.8718,9,-17.551384694016,13,0.4231,0.4231,8,0.2812,0.2812,NA,2010
"321","UMBC","AE",0.100478,321,94.2238,283,114.009,341,67.2781,175,-22.141460449508,13,0.3865,0.3865,10,0.3684,0.3684,NA,2010
"322","Florida A&M","MEAC",0.0962825,322,93.3923,291,113.468,340,68.9864,84,-17.49869403806,23,0.5362,0.5362,12,0.3499,0.3499,NA,2010
"323","Southern Utah","Sum",0.0952872,323,88.7357,328,107.919,284,68.2388,128,-17.544999234233,21,0.5472,0.5472,13,0.4354,0.4354,NA,2010
"324","Presbyterian","BSth",0.0933364,324,90.5825,314,110.384,325,63.8587,301,-19.261232292959,41,0.6922,0.6922,19,0.4201,0.4201,NA,2010
"325","Toledo","MAC",0.0926684,325,88.865,326,108.365,294,61.9446,331,-21.756836219954,20,0.5757,0.5757,16,0.5298,0.5298,NA,2010
"326","UT Rio Grande Valley","GWC",0.0918421,326,87.8334,334,107.199,277,67.7701,145,-21.288109149418,23,0.5666,0.5666,14,0.3769,0.3769,NA,2010
"327","Coppin St.","MEAC",0.0873914,327,88.3965,329,108.4,296,65.5956,251,-17.713421152058,29,0.5277,0.5277,13,0.332,0.332,NA,2010
"328","Mississippi Valley St.","SWAC",0.0863826,328,90.8235,311,111.499,334,68.343,124,-18.26310529428,28,0.6179,0.6179,12,0.3346,0.3346,NA,2010
"329","Tennessee Martin","OVC",0.0858724,329,90.1919,319,110.786,330,71.0806,32,-19.605665986178,27,0.5578,0.5578,16,0.4558,0.4558,NA,2010
"330","Stetson","ASun",0.0848962,330,90.0284,321,110.706,329,66.8048,197,-17.332346179797,29,0.5668,0.5668,14,0.4296,0.4296,NA,2010
"331","Winston Salem St.","ind",0.0848849,331,86.9739,337,106.951,274,67.5949,154,-12.936734860696,13,0.354,0.354,13,0.354,0.354,NA,2010
"332","Gardner Webb","BSth",0.0839389,332,90.14,320,110.962,332,71.299,27,-16.663414811121,35,0.6592,0.6592,14,0.3689,0.3689,NA,2010
"333","Utah Valley","GWC",0.0821588,333,88.1407,333,108.722,299,62.7751,322,-14.742385903829,20,0.4387,0.4387,11,0.2727,0.2727,NA,2010
"334","Alabama A&M","SWAC",0.0769535,334,87.0902,336,108.092,289,70.7031,35,-12.008970415158,30,0.6774,0.6774,7,0.2358,0.2358,NA,2010
"335","North Carolina Central","ind",0.0762881,335,85.7661,340,106.536,266,68.0245,138,-17.358816832632,17,0.4722,0.4722,15,0.4243,0.4243,NA,2010
"336","NJIT","GWC",0.0753411,336,85.17,342,105.92,260,67.6,152,-17.69337652508,17,0.4771,0.4771,9,0.2917,0.2917,NA,2010
"337","Wagner","NEC",0.0744602,337,88.8767,325,110.652,328,67.3335,172,-22.537085005079,14,0.3824,0.3824,9,0.3065,0.3065,NA,2010
"338","Dartmouth","Ivy",0.0696053,338,83.8189,344,105.016,240,64.431,285,-19.107975665802,10,0.3676,0.3676,11,0.3906,0.3906,NA,2010
"339","SIU Edwardsville","ind",0.065477,339,86.6777,338,109.219,303,68.7226,95,-18.234095130891,15,0.4405,0.4405,15,0.4405,0.4405,NA,2010
"340","Marist","MAAC",0.0635593,340,88.8535,327,112.271,338,63.9051,298,-24.123749469728,9,0.4044,0.4044,12,0.4858,0.4858,NA,2010
"341","Howard","MEAC",0.06111,341,86.4362,339,109.615,312,65.7609,240,-21.087460762635,16,0.5107,0.5107,9,0.3499,0.3499,NA,2010
"342","Chicago St.","GWC",0.052774,342,85.0596,343,109.338,305,67.7784,144,-18.423411113753,17,0.4805,0.4805,10,0.3105,0.3105,NA,2010
"343","Grambling St.","SWAC",0.0523634,343,89.1681,324,114.701,343,68.4385,116,-17.919595088388,29,0.5459,0.5459,9,0.2607,0.2607,NA,2010
"344","North Dakota","GWC",0.0495391,344,92.3071,299,119.344,346,65.4111,259,-18.409241509735,18,0.4973,0.4973,10,0.3186,0.3186,NA,2010
"345","Southern","SWAC",0.0362675,345,82.7012,345,109.996,319,69.8229,63,-19.694506173564,29,0.5292,0.5292,12,0.2958,0.2958,NA,2010
"346","Bryant","NEC",0.0256631,346,79.7661,347,109.435,308,64.2803,294,-24.803986765573,22,0.529,0.529,11,0.3418,0.3418,NA,2010
"347","Alcorn St.","SWAC",0.0182512,347,81.1922,346,114.818,344,74.6984,5,-24.044466235378,29,0.5726,0.5726,13,0.3303,0.3303,NA,2010
