"","team","conf","barthag","barthag_rk","adj_o","adj_o_rk","adj_d","adj_d_rk","adj_t","adj_t_rk","wab","nc_elite_sos","nc_fut_sos","nc_cur_sos","ov_elite_sos","ov_fut_sos","ov_cur_sos","seed","year"
"29","Miami FL","ACC",0.862343,29,113.277,44,96.5712,45,68.1969,233,2.6784540862625,13,0.4588,0.4588,29,0.6669,0.6669,6,2018
"30","Kansas St.","B12",0.858355,30,109.559,80,93.6715,11,66.4537,314,2.551841023567,11,0.4207,0.4207,32,0.7003,0.7003,9,2018
"31","Virginia Tech","ACC",0.85785,31,115.24,26,98.5644,73,70.2209,120,1.343053615485,12,0.3638,0.3638,30,0.6449,0.6449,8,2018
"32","Texas","B12",0.854718,32,109.338,82,93.7233,12,66.6198,312,1.3657386526657,25,0.5649,0.5649,37,0.7451,0.7451,10,2018
"33","Maryland","B10",0.852954,33,113.898,41,97.7525,60,67.525,265,-0.61870105830565,13,0.4217,0.4217,30,0.6582,0.6582,NA,2018
"34","Arizona","P12",0.852757,34,116.976,16,100.407,94,68.3056,229,3.8157585093272,20,0.5726,0.5726,23,0.6526,0.6526,4,2018
"35","Oklahoma St.","B12",0.851996,35,112.714,49,96.8005,48,69.9581,145,0.10573338735366,15,0.4447,0.4447,32,0.6936,0.6936,NA,2018
"36","San Diego St.","MWC",0.848646,36,110.244,73,94.8962,21,70.0275,138,-1.5430573182851,16,0.4667,0.4667,20,0.5684,0.5684,11,2018
"37","Louisville","ACC",0.848582,37,111.95,55,96.3682,42,70.6425,104,0.4986303040563,18,0.498,0.498,32,0.6848,0.6848,NA,2018
"38","Arkansas","SEC",0.848302,38,116.657,18,100.44,97,71.0545,84,2.8008392137229,19,0.5619,0.5619,31,0.7256,0.7256,7,2018
"39","Saint Mary's","WCC",0.84678,39,118.742,13,102.34,133,64.6083,341,1.2702243943382,9,0.4451,0.4451,13,0.4886,0.4886,NA,2018
"40","Nevada","MWC",0.846196,40,118.877,12,102.496,138,70.6993,101,2.4852244627819,19,0.5886,0.5886,22,0.6246,0.6246,7,2018
"41","Loyola Chicago","MVC",0.844424,41,110.529,66,95.4104,30,66.3959,316,1.9605950281199,14,0.3771,0.3771,19,0.5562,0.5562,11,2018
"42","Marquette","BE",0.84342,42,120.138,9,103.774,164,70.3926,114,1.0069425194077,18,0.5192,0.5192,33,0.7194,0.7194,NA,2018
"43","Baylor","B12",0.84297,43,110.517,67,95.4918,31,67.5547,262,0.136790292245,19,0.4302,0.4302,34,0.6819,0.6819,NA,2018
"44","USC","P12",0.842285,44,114.022,40,98.5641,72,68.9722,194,-0.37772779576315,18,0.5651,0.5651,22,0.6377,0.6377,NA,2018
"45","Missouri","SEC",0.842016,45,110.998,62,95.9673,37,66.7981,298,0.43821273213056,18,0.5236,0.5236,29,0.7051,0.7051,8,2018
"46","Oklahoma","B12",0.835046,46,114.568,32,99.498,84,76.7294,4,1.0933161782494,20,0.5608,0.5608,35,0.7475,0.7475,10,2018
"47","Syracuse","ACC",0.834356,47,105.979,135,92.0794,6,63.974,346,-0.4335623964442,16,0.5484,0.5484,32,0.7135,0.7135,11,2018
"48","Mississippi St.","SEC",0.834307,48,111.229,59,96.6431,46,68.556,215,-0.0078752352751252,9,0.3174,0.3174,28,0.6395,0.6395,NA,2018
"49","Nebraska","B10",0.832523,49,110.428,69,96.055,39,68.7216,208,1.9162948797891,16,0.4746,0.4746,29,0.6673,0.6673,NA,2018
"50","Notre Dame","ACC",0.83052,50,114.147,37,99.4133,83,66.6724,309,-0.65967764648482,18,0.4549,0.4549,30,0.6528,0.6528,NA,2018
"51","Davidson","A10",0.82303,51,116.973,17,102.339,132,65.5329,334,-2.8760922806162,23,0.5202,0.5202,19,0.5554,0.5554,12,2018
"52","North Carolina St.","ACC",0.820984,52,115.64,25,101.296,111,72.7696,36,0.87337772493654,14,0.3896,0.3896,29,0.6475,0.6475,9,2018
"53","Middle Tennessee","CUSA",0.818555,53,110.297,72,96.7542,47,67.7495,250,0.84031936546348,22,0.62,0.62,19,0.5697,0.5697,NA,2018
"54","Utah","P12",0.815585,54,111.398,58,97.889,62,67.0826,285,-1.4622269185583,17,0.5074,0.5074,24,0.6504,0.6504,NA,2018
"55","Arizona St.","P12",0.808916,55,115.713,24,102.067,130,72.7087,38,-1.1956270285322,22,0.5648,0.5648,23,0.646,0.646,11,2018
"56","Boise St.","MWC",0.808702,56,109.212,83,96.3452,40,70.0525,137,-0.37499619639353,13,0.4542,0.4542,18,0.5485,0.5485,NA,2018
"57","Alabama","SEC",0.807446,57,107.908,103,95.2617,27,69.8905,150,-1.1223699617296,17,0.5917,0.5917,32,0.7521,0.7521,9,2018
"58","Western Kentucky","CUSA",0.803908,58,113.847,42,100.702,101,69.5381,168,-1.2141985238371,22,0.5575,0.5575,21,0.5822,0.5822,NA,2018
"59","UCLA","P12",0.802926,59,113.669,43,100.599,99,71.4743,69,-0.030404553273287,24,0.5795,0.5795,25,0.6538,0.6538,11,2018
"60","Providence","BE",0.802675,60,108.351,93,95.9056,36,68.2903,230,1.9115437408131,15,0.5115,0.5115,35,0.7305,0.7305,10,2018
"61","Georgia","SEC",0.800698,61,107.502,111,95.2572,26,65.6104,333,-1.1454156520902,20,0.5333,0.5333,32,0.7181,0.7181,NA,2018
"62","South Dakota St.","Sum",0.798874,62,113.231,45,100.433,96,71.5458,67,0.62747166070813,17,0.4492,0.4492,15,0.4511,0.4511,12,2018
"63","Rhode Island","A10",0.798831,63,109.691,78,97.2959,53,69.6124,161,1.6004213497914,24,0.5973,0.5973,21,0.5996,0.5996,7,2018
"64","New Mexico St.","WAC",0.792652,64,106.803,120,95.0473,23,69.4187,174,1.3259311844182,17,0.4895,0.4895,14,0.4523,0.4523,12,2018
"65","Old Dominion","CUSA",0.791043,65,107.452,112,95.7066,34,65.9818,325,-0.9415253718026,10,0.4258,0.4258,13,0.4784,0.4784,NA,2018
"66","Louisiana Lafayette","SB",0.777397,66,112.183,54,100.624,100,71.6328,63,-0.50217703720915,14,0.4181,0.4181,12,0.4283,0.4283,NA,2018
"67","St. John's","BE",0.776442,67,106.007,134,95.1294,24,70.5204,109,-2.971837130591,17,0.5282,0.5282,33,0.7211,0.7211,NA,2018
"68","Buffalo","MAC",0.776123,68,114.475,33,102.745,147,73.8078,18,-1.3393907190827,21,0.5429,0.5429,15,0.499,0.499,13,2018
"69","LSU","SEC",0.772068,69,114.204,35,102.708,145,69.5374,169,-1.868802812019,18,0.49,0.49,30,0.6949,0.6949,NA,2018
"70","Georgetown","BE",0.76878,70,111.466,57,100.408,95,71.4206,72,-3.5455381984382,5,0.2378,0.2378,30,0.6262,0.6262,NA,2018
"71","Indiana","B10",0.768462,71,108.797,87,98.0193,64,67.761,249,-2.8449131797649,20,0.4874,0.4874,30,0.6763,0.6763,NA,2018
"72","Fresno St.","MWC",0.763059,72,108.48,92,97.9904,63,67.7121,253,-3.8205397973667,9,0.3296,0.3296,16,0.499,0.499,NA,2018
"73","Wisconsin","B10",0.761833,73,108.746,90,98.2883,67,63.8913,349,-3.8074205576968,22,0.5424,0.5424,34,0.714,0.714,NA,2018
"74","South Carolina","SEC",0.758961,74,104.749,159,94.806,19,69.8316,154,-3.1218452156406,15,0.4933,0.4933,30,0.6953,0.6953,NA,2018
"75","Northwestern","B10",0.751221,75,109.019,84,99.03,77,65.4915,335,-4.1704572472636,17,0.4605,0.4605,31,0.6754,0.6754,NA,2018
"76","Oregon","P12",0.750136,76,110.019,76,99.9892,91,68.6322,213,-2.2546744901949,11,0.4231,0.4231,21,0.6017,0.6017,NA,2018
"77","St. Bonaventure","A10",0.748486,77,109.647,79,99.7268,86,70.3939,113,1.3991047985668,20,0.527,0.527,20,0.5747,0.5747,11,2018
"78","South Dakota","Sum",0.745796,78,108.25,97,98.5782,74,71.6806,60,-1.8179820541823,15,0.3726,0.3726,13,0.4045,0.4045,NA,2018
"79","Murray St.","OVC",0.744873,79,110.63,65,100.788,104,67.8399,248,-0.41071318060193,11,0.3973,0.3973,11,0.4044,0.4044,12,2018
"80","Boston College","ACC",0.739872,80,112.588,51,102.806,149,70.8883,92,-1.8494290381214,15,0.4067,0.4067,30,0.6623,0.6623,NA,2018
"81","Stanford","P12",0.734134,81,107.599,107,98.5034,71,71.9059,57,-4.2872748039885,22,0.595,0.595,24,0.6512,0.6512,NA,2018
"82","Illinois","B10",0.726978,82,110.699,63,101.662,122,71.2248,77,-6.5322828458487,12,0.4411,0.4411,27,0.6533,0.6533,NA,2018
"83","Iowa St.","B12",0.724854,83,110.198,75,101.296,112,70.0587,136,-4.2398930482154,16,0.488,0.488,35,0.725,0.725,NA,2018
"84","Wake Forest","ACC",0.724197,84,110.449,68,101.556,120,70.731,100,-7.8997224920282,14,0.5012,0.5012,30,0.694,0.694,NA,2018
"85","BYU","WCC",0.722593,85,106.69,125,98.1682,65,68.7414,207,-1.7930395008943,12,0.4814,0.4814,18,0.5345,0.5345,NA,2018
"86","Belmont","OVC",0.721697,86,112.294,53,103.364,159,68.3496,225,-2.7395141622355,22,0.5593,0.5593,13,0.4453,0.4453,NA,2018
"87","UNC Greensboro","SC",0.720733,87,103.389,191,95.2073,25,66.2169,320,-1.5843938679824,15,0.347,0.347,13,0.3812,0.3812,13,2018
"88","Iowa","B10",0.720176,88,116.105,20,106.943,225,71.3854,74,-5.7308422752224,16,0.4561,0.4561,31,0.6792,0.6792,NA,2018
"89","Montana","BSky",0.718357,89,106.721,123,98.3758,69,69.094,187,-1.1152505842437,17,0.4466,0.4466,14,0.4349,0.4349,14,2018
"90","Vanderbilt","SEC",0.714198,90,114.712,30,105.931,201,67.0099,288,-5.9771886815213,25,0.6185,0.6185,34,0.7478,0.7478,NA,2018
"91","Temple","Amer",0.711339,91,107.434,114,99.3299,82,68.3979,224,-3.2515990526537,29,0.7084,0.7084,29,0.6784,0.6784,NA,2018
"92","DePaul","BE",0.711051,92,103.821,183,96.0014,38,71.0135,86,-6.7177123531438,15,0.4561,0.4561,34,0.7024,0.7024,NA,2018
"93","Northern Kentucky","Horz",0.70871,93,106.232,128,98.3277,68,69.5895,165,-4.5295783273636,14,0.4434,0.4434,11,0.3912,0.3912,NA,2018
"94","SMU","Amer",0.704135,94,107.564,109,99.7519,87,65.4215,337,-6.3042054366679,16,0.4695,0.4695,22,0.5591,0.5591,NA,2018
"95","Furman","SC",0.691107,95,108.065,98,100.757,102,69.7186,158,-3.9623277315982,21,0.4243,0.4243,14,0.3932,0.3932,NA,2018
"96","Georgia St.","SB",0.689358,96,108.789,88,101.503,119,67.6886,255,-5.0740964283124,9,0.366,0.366,11,0.425,0.425,15,2018
"97","Washington","P12",0.688646,97,105.904,137,98.8402,75,70.841,94,-2.508876017221,19,0.536,0.536,22,0.6281,0.6281,NA,2018
"98","Tulsa","Amer",0.685277,98,108.512,91,101.412,114,68.7536,206,-4.0932087165366,16,0.4912,0.4912,19,0.534,0.534,NA,2018
"99","Stephen F. Austin","Slnd",0.68318,99,103.781,184,97.0728,50,72.0517,51,-1.8524279169907,14,0.3278,0.3278,10,0.3194,0.3194,14,2018
"100","Utah Valley","WAC",0.681386,100,109.014,85,102.041,128,69.2113,182,-4.130372176211,16,0.4265,0.4265,13,0.4303,0.4303,NA,2018
"101","New Mexico","MWC",0.677824,101,113.209,46,106.118,205,72.1852,49,-6.1391037017609,17,0.5071,0.5071,18,0.5567,0.5567,NA,2018
"102","Bucknell","Pat",0.675984,102,108.012,99,101.321,113,72.8614,31,-3.0345949734239,25,0.6168,0.6168,14,0.4206,0.4206,14,2018
"103","Vermont","AE",0.675879,103,110.673,64,103.822,166,65.2255,339,-0.92383723545698,21,0.5379,0.5379,13,0.4292,0.4292,NA,2018
"104","Northern Colorado","BSky",0.674003,104,106.713,124,100.181,93,73.0853,27,-6.2157958526692,12,0.4118,0.4118,11,0.4309,0.4309,NA,2018
"105","Northern Iowa","MVC",0.67318,105,103.645,186,97.3332,54,63.7488,350,-7.1334782843035,24,0.5242,0.5242,20,0.5743,0.5743,NA,2018
"106","Oregon St.","P12",0.671276,106,107.373,115,100.91,106,66.7769,303,-7.2654469300523,7,0.3671,0.3671,19,0.5879,0.5879,NA,2018
"107","Northeastern","CAA",0.67087,107,106.148,131,99.7745,88,68.031,239,-4.0480340942946,19,0.548,0.548,12,0.4582,0.4582,NA,2018
"108","Minnesota","B10",0.670624,108,108.284,96,101.792,123,71.2178,78,-4.9699391984014,15,0.4473,0.4473,29,0.6561,0.6561,NA,2018
"109","Mississippi","SEC",0.668702,109,110.418,70,103.876,167,71.049,85,-7.0303273196939,18,0.5626,0.5626,31,0.7225,0.7225,NA,2018
"110","East Tennessee St.","SC",0.665215,110,103.524,188,97.5239,57,68.8518,201,-3.0600189257716,16,0.4037,0.4037,12,0.3974,0.3974,NA,2018
"111","Penn","Ivy",0.664433,111,103.564,187,97.5911,58,70.1021,132,-3.3288932898592,13,0.4118,0.4118,12,0.4154,0.4154,16,2018
"112","UNLV","MWC",0.66374,112,110.409,71,104.07,170,73.8282,17,-4.7932330207556,12,0.4532,0.4532,17,0.5473,0.5473,NA,2018
"113","Marshall","CUSA",0.663289,113,108.758,89,102.531,141,75.9139,5,-2.5138347189929,13,0.359,0.359,18,0.5003,0.5003,13,2018
"114","Colorado","P12",0.65882,114,104.806,157,98.9774,76,69.1921,183,-4.4905215562734,16,0.5453,0.5453,24,0.6609,0.6609,NA,2018
"115","Grand Canyon","WAC",0.651436,115,101.936,212,96.541,44,69.9011,148,-5.3912064497526,12,0.3176,0.3176,12,0.3818,0.3818,NA,2018
"116","UAB","CUSA",0.64481,116,107.977,101,102.521,140,68.823,203,-6.0986329601945,11,0.338,0.338,15,0.4641,0.4641,NA,2018
"117","Georgia Tech","ACC",0.638522,117,103.443,190,98.45,70,66.9674,290,-6.6853227865454,13,0.4392,0.4392,30,0.6669,0.6669,NA,2018
"118","San Diego","WCC",0.632451,118,104.063,177,99.2661,81,67.9591,242,-5.7433498469327,14,0.427,0.427,16,0.4877,0.4877,NA,2018
"119","Saint Joseph's","A10",0.627993,119,104.544,167,99.8903,89,71.584,65,-8.1305783483498,20,0.5675,0.5675,17,0.5426,0.5426,NA,2018
"120","Missouri St.","MVC",0.627086,120,108.344,94,103.557,161,66.7451,306,-8.0052766306167,11,0.406,0.406,14,0.5177,0.5177,NA,2018
"121","Toledo","MAC",0.624758,121,113.164,48,108.257,262,69.4859,171,-4.4641339320618,16,0.4456,0.4456,13,0.4623,0.4623,NA,2018
"122","UCF","Amer",0.616508,122,97.4497,294,93.5086,9,65.808,329,-3.4533774165775,18,0.503,0.503,22,0.5749,0.5749,NA,2018
"123","Bradley","MVC",0.615516,123,103.867,182,99.7023,85,66.9962,289,-5.5934766420547,11,0.3899,0.3899,15,0.5228,0.5228,NA,2018
"124","Eastern Washington","BSky",0.610694,124,107.436,113,103.311,157,67.931,244,-7.0944560853804,21,0.5244,0.5244,14,0.4671,0.4671,NA,2018
"125","UC Santa Barbara","BW",0.604541,125,110.201,74,106.208,211,67.9021,245,-3.9355562290327,14,0.4207,0.4207,11,0.3915,0.3915,NA,2018
"126","Wyoming","MWC",0.5944,126,104.605,165,101.186,110,74.5004,14,-3.765641920774,18,0.5332,0.5332,20,0.575,0.575,NA,2018
"127","Rutgers","B10",0.58902,127,98.0567,283,95.0354,22,67.1963,278,-6.7982580425852,6,0.2669,0.2669,28,0.6117,0.6117,NA,2018
"128","UT Arlington","SB",0.58863,128,104.677,162,101.466,117,73.9465,15,-6.167411629896,16,0.4414,0.4414,14,0.4688,0.4688,NA,2018
"129","Harvard","Ivy",0.585368,129,100.753,240,97.777,61,66.849,295,-6.8073054238699,18,0.5204,0.5204,15,0.4758,0.4758,NA,2018
"130","La Salle","A10",0.58494,130,104.631,164,101.556,121,70.1042,131,-11.091317412649,21,0.5722,0.5722,18,0.5491,0.5491,NA,2018
"131","VCU","A10",0.578841,131,105.53,141,102.651,143,71.9899,54,-6.9746578250712,23,0.5562,0.5562,17,0.5416,0.5416,NA,2018
"132","North Texas","CUSA",0.574107,132,105.467,142,102.763,148,68.5356,218,-10.191674934675,18,0.4423,0.4423,15,0.4765,0.4765,NA,2018
"133","Florida Gulf Coast","ASun",0.570684,133,105.768,138,103.182,154,72.2041,48,-6.3969788907761,14,0.4079,0.4079,11,0.3499,0.3499,NA,2018
"134","UC Davis","BW",0.569116,134,103.241,193,100.774,103,67.4509,267,-4.414333293598,17,0.4921,0.4921,13,0.4382,0.4382,NA,2018
"135","College of Charleston","CAA",0.568473,135,106.796,121,104.267,173,65.9645,326,-2.1342174357327,11,0.2927,0.2927,11,0.3924,0.3924,13,2018
"136","Evansville","MVC",0.56743,136,97.6483,289,95.371,29,66.7492,305,-7.690413913103,14,0.3849,0.3849,16,0.5175,0.5175,NA,2018
"137","Wright St.","Horz",0.563822,137,99.4003,255,97.2062,52,69.301,178,-3.5260580620842,17,0.4636,0.4636,12,0.4069,0.4069,14,2018
"138","Utah St.","MWC",0.563099,138,106.066,133,103.751,162,67.9629,241,-7.9558072056403,15,0.4578,0.4578,19,0.5529,0.5529,NA,2018
"139","Eastern Michigan","MAC",0.562982,139,101.271,228,99.0651,78,65.9859,324,-6.5943152884655,11,0.316,0.316,11,0.4003,0.4003,NA,2018
"140","UC Irvine","BW",0.558538,140,99.3615,257,97.3498,55,68.1863,234,-9.1416509128637,24,0.578,0.578,16,0.4801,0.4801,NA,2018
"141","Saint Louis","A10",0.557164,141,101.262,230,99.2601,80,65.3206,338,-7.9269418852055,19,0.5186,0.5186,17,0.5454,0.5454,NA,2018
"142","Illinois St.","MVC",0.553724,142,104.401,170,102.461,135,70.1047,130,-5.8897424072025,21,0.6006,0.6006,19,0.6077,0.6077,NA,2018
"143","Louisiana Tech","CUSA",0.551643,143,106.172,129,104.275,174,68.544,216,-8.967200390831,13,0.3925,0.3925,15,0.4825,0.4825,NA,2018
"144","Indiana St.","MVC",0.550629,144,103.223,194,101.415,115,71.1431,81,-10.311677968553,17,0.466,0.466,17,0.5505,0.5505,NA,2018
"145","Drake","MVC",0.549594,145,105.596,140,103.784,165,69.2805,179,-8.0427449225645,16,0.4624,0.4624,17,0.5435,0.5435,NA,2018
"146","San Francisco","WCC",0.547612,146,101.782,218,100.105,92,67.9502,243,-7.1255420244073,13,0.4565,0.4565,16,0.5116,0.5116,NA,2018
"147","Southern Illinois","MVC",0.544615,147,104.445,169,102.832,151,67.8597,246,-5.3105657877491,14,0.4001,0.4001,16,0.5248,0.5248,NA,2018
"148","Memphis","Amer",0.543872,148,107.588,108,105.954,202,67.4307,268,-4.4012432962959,11,0.42,0.42,18,0.5267,0.5267,NA,2018
"149","Canisius","MAAC",0.541062,149,105.931,136,104.426,176,69.9616,142,-6.5073931214771,12,0.4273,0.4273,9,0.3869,0.3869,NA,2018
"150","Dayton","A10",0.540499,150,108.323,95,106.804,223,67.2245,277,-9.6012818012093,18,0.5742,0.5742,16,0.5639,0.5639,NA,2018
"151","Lipscomb","ASun",0.537476,151,103.183,195,101.845,124,75.8684,6,-3.1673633679606,23,0.4699,0.4699,15,0.3819,0.3819,15,2018
"152","Albany","AE",0.537118,152,106.143,132,104.779,182,67.4255,269,-5.9825539097555,9,0.3682,0.3682,8,0.3554,0.3554,NA,2018
"153","Idaho","BSky",0.534761,153,107.933,102,106.634,219,66.8148,297,-4.4840842710818,10,0.355,0.355,10,0.3864,0.3864,NA,2018
"154","Iona","MAAC",0.533342,154,108.84,86,107.583,241,71.4767,68,-7.2863005047294,19,0.5457,0.5457,13,0.451,0.451,15,2018
"155","Rider","MAAC",0.527008,155,107.826,106,106.816,224,74.9252,11,-3.4466557122766,21,0.514,0.514,14,0.4398,0.4398,NA,2018
"156","UTSA","CUSA",0.522963,156,104.037,179,103.209,155,72.977,28,-7.113140045117,16,0.4063,0.4063,14,0.4528,0.4528,NA,2018
"157","Georgia Southern","SB",0.522505,157,104.801,158,103.984,169,69.8573,152,-6.544781987139,11,0.3896,0.3896,11,0.4256,0.4256,NA,2018
"158","Jacksonville St.","OVC",0.521658,158,100.699,242,99.9431,90,67.1801,279,-6.6601570797265,12,0.3278,0.3278,12,0.3987,0.3987,NA,2018
"159","Hofstra","CAA",0.516895,159,110.004,77,109.359,275,70.0028,139,-6.1325183215548,20,0.48,0.48,13,0.4421,0.4421,NA,2018
"160","Mercer","SC",0.515721,160,111.057,61,110.451,295,65.4288,336,-8.2186676131792,16,0.4209,0.4209,13,0.4208,0.4208,NA,2018
"161","Wofford","SC",0.50472,161,107.997,100,107.82,243,67.0902,284,-5.9464488362748,17,0.4255,0.4255,13,0.4166,0.4166,NA,2018
"162","Valparaiso","MVC",0.50199,162,101.538,224,101.468,118,70.8815,93,-9.6652168675368,14,0.3787,0.3787,16,0.5176,0.5176,NA,2018
"163","Central Michigan","MAC",0.500865,163,109.469,81,109.437,277,68.2829,231,-9.0890640122144,9,0.2488,0.2488,11,0.4011,0.4011,NA,2018
"164","UMBC","AE",0.496321,164,102.088,207,102.219,131,69.3278,177,-4.8628691507318,13,0.3489,0.3489,13,0.3863,0.3863,16,2018
"165","George Washington","A10",0.49515,165,103.94,181,104.115,171,66.787,299,-9.7274043134267,23,0.5478,0.5478,18,0.5405,0.5405,NA,2018
"166","Portland St.","BSky",0.494007,166,106.79,122,107.013,228,75.7273,7,-6.7880803084244,18,0.4355,0.4355,14,0.4429,0.4429,NA,2018
"167","Oakland","Horz",0.486556,167,105.695,139,106.191,210,72.0402,52,-7.9745475756569,22,0.5171,0.5171,13,0.4154,0.4154,NA,2018
"168","William & Mary","CAA",0.481516,168,114.042,38,114.778,335,70.9826,89,-6.215073958286,19,0.4672,0.4672,13,0.4465,0.4465,NA,2018
"169","Ball St.","MAC",0.479708,169,101.969,211,102.692,144,71.0604,83,-6.8058238941995,17,0.4435,0.4435,13,0.4541,0.4541,NA,2018
"170","Weber St.","BSky",0.478371,170,105.352,144,106.148,209,68.5377,217,-6.130484409321,11,0.3841,0.3841,10,0.403,0.403,NA,2018
"171","Tulane","Amer",0.477438,171,105.39,143,106.221,212,70.2851,117,-8.6997736819482,15,0.4138,0.4138,20,0.5354,0.5354,NA,2018
"172","Cal St. Fullerton","BW",0.475975,172,101.63,222,102.484,137,70.7395,98,-5.4818755547946,17,0.4753,0.4753,14,0.4499,0.4499,15,2018
"173","Pacific","WCC",0.475591,173,105.231,146,106.129,206,67.6172,259,-10.238596413445,15,0.4937,0.4937,17,0.5222,0.5222,NA,2018
"174","Richmond","A10",0.475531,174,107.111,117,108.027,252,69.1487,185,-11.434736320622,23,0.6402,0.6402,19,0.5895,0.5895,NA,2018
"175","Seattle","WAC",0.474392,175,103.652,185,104.58,178,68.4947,219,-7.3769228896311,11,0.3469,0.3469,12,0.3903,0.3903,NA,2018
"176","Austin Peay","OVC",0.473447,176,104.656,163,105.628,196,70.1595,125,-7.5382110408673,22,0.4986,0.4986,14,0.43,0.43,NA,2018
"177","Princeton","Ivy",0.468875,177,104.908,152,106.052,203,65.6215,332,-10.062240230427,19,0.5072,0.5072,14,0.4592,0.4592,NA,2018
"178","Troy","SB",0.467643,178,104.688,161,105.875,200,69.3857,176,-10.505647289188,15,0.4212,0.4212,14,0.4567,0.4567,NA,2018
"179","Ohio","MAC",0.467158,179,99.8916,250,101.041,108,72.6986,39,-10.862246936325,16,0.4449,0.4449,14,0.4684,0.4684,NA,2018
"180","Fort Wayne","Sum",0.465712,180,106.878,119,108.163,258,73.7733,21,-8.1973375629625,13,0.3526,0.3526,12,0.4035,0.4035,NA,2018
"181","Towson","CAA",0.458441,181,103.95,180,105.467,193,68.9975,193,-9.1220100964235,10,0.3868,0.3868,10,0.4135,0.4135,NA,2018
"182","UNC Asheville","BSth",0.456148,182,105.102,149,106.721,221,70.6411,105,-6.2280788919331,23,0.5052,0.5052,14,0.4047,0.4047,NA,2018
"183","Radford","BSth",0.455909,183,101.27,229,102.84,152,64.1617,344,-6.5278894886514,21,0.4526,0.4526,13,0.382,0.382,16,2018
"184","Connecticut","Amer",0.454927,184,104.101,175,105.751,198,68.1291,236,-6.9781988564683,28,0.5921,0.5921,26,0.6198,0.6198,NA,2018
"185","North Dakota St.","Sum",0.454135,185,103.253,192,104.918,184,67.5701,260,-9.9980718037761,17,0.4311,0.4311,16,0.4569,0.4569,NA,2018
"186","Monmouth","MAAC",0.45366,186,102.675,200,104.348,175,71.1621,79,-13.651220166763,25,0.6191,0.6191,15,0.4782,0.4782,NA,2018
"187","Winthrop","BSth",0.452765,187,104.832,153,106.574,217,72.7846,34,-7.6015295496403,16,0.3851,0.3851,10,0.3456,0.3456,NA,2018
"188","Illinois Chicago","Horz",0.450048,188,100.222,244,101.985,127,73.2975,24,-9.9852409898614,15,0.4009,0.4009,11,0.3977,0.3977,NA,2018
"189","Miami OH","MAC",0.447466,189,100.004,248,101.855,125,67.7454,251,-10.527910253166,17,0.448,0.448,14,0.4653,0.4653,NA,2018
"190","Liberty","BSth",0.446961,190,102.821,198,104.743,180,64.1765,343,-9.7111032475242,10,0.3347,0.3347,8,0.3354,0.3354,NA,2018
"191","Washington St.","P12",0.446896,191,107.533,110,109.546,280,69.5671,166,-9.8713501926269,14,0.4948,0.4948,21,0.6203,0.6203,NA,2018
"192","Duquesne","A10",0.446886,192,104.817,155,106.779,222,67.2893,275,-11.013025323113,3,0.2161,0.2161,10,0.4088,0.4088,NA,2018
"193","Nicholls St.","Slnd",0.446484,193,101.839,215,103.76,163,75.1757,8,-6.2482552228055,16,0.3917,0.3917,11,0.3362,0.3362,NA,2018
"194","Southeastern Louisiana","Slnd",0.442622,194,102.695,199,104.774,181,67.1611,281,-6.4953277431878,14,0.3774,0.3774,10,0.3495,0.3495,NA,2018
"195","Hawaii","BW",0.432833,195,99.0701,263,101.426,116,69.0131,191,-8.4599004005546,11,0.4038,0.4038,10,0.4029,0.4029,NA,2018
"196","Western Michigan","MAC",0.428724,196,105.344,145,108.006,250,68.9047,198,-9.5222564635473,11,0.3911,0.3911,11,0.444,0.444,NA,2018
"197","Yale","Ivy",0.424417,197,102.484,203,105.235,192,70.1995,122,-8.3161287634731,19,0.4805,0.4805,15,0.4588,0.4588,NA,2018
"198","Wagner","NEC",0.423637,198,101.795,217,104.557,177,68.7696,205,-5.2668827252767,17,0.4094,0.4094,9,0.3118,0.3118,NA,2018
"199","Long Beach St.","BW",0.420755,199,104.574,166,107.522,239,73.1103,26,-10.216899692101,26,0.5981,0.5981,17,0.4956,0.4956,NA,2018
"200","Massachusetts","A10",0.415698,200,106.418,127,109.616,281,67.6238,256,-12.775847335402,13,0.4774,0.4774,15,0.5245,0.5245,NA,2018
"201","Southern Miss","CUSA",0.413929,201,104.719,160,107.934,248,66.2826,318,-9.8822224345146,18,0.3997,0.3997,17,0.4939,0.4939,NA,2018
"202","Denver","Sum",0.41328,202,102.035,209,105.192,191,67.5479,263,-9.5841859070578,11,0.3824,0.3824,12,0.4323,0.4323,NA,2018
"203","Milwaukee","Horz",0.408623,203,99.2271,259,102.468,136,66.7764,304,-11.937907389357,13,0.3987,0.3987,10,0.39,0.39,NA,2018
"204","Colgate","Pat",0.408386,204,104.452,168,107.874,246,67.6199,258,-8.6063958711245,13,0.4147,0.4147,10,0.3609,0.3609,NA,2018
"205","Appalachian St.","SB",0.398518,205,102.54,202,106.276,213,71.2377,76,-12.373963225086,14,0.4259,0.4259,12,0.4254,0.4254,NA,2018
"206","Idaho St.","BSky",0.393967,206,104.158,173,108.133,257,69.2123,181,-11.306200842706,12,0.3685,0.3685,11,0.3908,0.3908,NA,2018
"207","FIU","CUSA",0.392731,207,98.5695,273,102.377,134,69.8747,151,-13.019423453662,5,0.2797,0.2797,10,0.4068,0.4068,NA,2018
