"","team","conf","barthag","barthag_rk","adj_o","adj_o_rk","adj_d","adj_d_rk","adj_t","adj_t_rk","wab","nc_elite_sos","nc_fut_sos","nc_cur_sos","ov_elite_sos","ov_fut_sos","ov_cur_sos","seed","year"
"40","Maryland","ACC",0.851712,40,108.441,68,93.1488,32,71.5267,19,-1.4956132824893,21,0.4684,0.4684,30,0.6347,0.6347,NA,2011
"41","George Mason","CAA",0.849436,41,111.246,41,95.7072,56,65.7974,220,1.0553184653171,16,0.529,0.529,18,0.5489,0.5489,8,2011
"42","Alabama","SEC",0.847599,42,104.053,118,89.6305,7,64.9014,255,-1.23259234837,15,0.427,0.427,24,0.5999,0.5999,NA,2011
"43","UCLA","P10",0.846255,43,107.469,78,92.6558,27,66.588,172,1.4387575584925,22,0.5476,0.5476,29,0.6845,0.6845,7,2011
"44","Michigan St.","B10",0.845402,44,107.808,73,93.001,29,66.5717,173,2.2700623350211,33,0.6167,0.6167,42,0.7774,0.7774,10,2011
"45","USC","P10",0.844243,45,106.756,85,92.1648,24,63.2707,315,-1.6036940324641,23,0.581,0.581,29,0.6964,0.6964,11,2011
"46","Missouri","B12",0.842799,46,112.13,35,96.896,76,71.8524,14,1.3562823540705,16,0.4585,0.4585,28,0.6474,0.6474,11,2011
"47","Saint Mary's","WCC",0.842726,47,116.465,11,100.647,135,66.0888,203,0.45314337544655,23,0.5524,0.5524,20,0.5573,0.5573,NA,2011
"48","Northwestern","B10",0.841925,48,115.786,15,100.113,127,64.434,278,-0.044457495370757,10,0.3762,0.3762,34,0.6914,0.6914,NA,2011
"49","Xavier","A10",0.840219,49,110.773,47,95.8847,61,65.8877,213,2.3616408941469,27,0.6679,0.6679,23,0.6273,0.6273,6,2011
"50","Richmond","A10",0.838294,50,111.082,44,96.2715,65,63.2978,314,1.7880480809923,21,0.5444,0.5444,21,0.5858,0.5858,12,2011
"51","Tennessee","SEC",0.837156,51,108.103,71,93.7585,39,67.1523,146,-1.0528048117865,25,0.6627,0.6627,31,0.7205,0.7205,9,2011
"52","Washington St.","P10",0.831636,52,107.879,72,93.8893,42,68.2492,90,-0.69937254567645,18,0.5468,0.5468,27,0.6884,0.6884,NA,2011
"53","Georgia","SEC",0.827071,53,108.507,67,94.7014,48,64.6303,268,0.22477364933454,18,0.513,0.513,28,0.6453,0.6453,10,2011
"54","Old Dominion","CAA",0.823706,54,108.587,66,94.9635,50,61.6215,331,2.2650699025964,21,0.5893,0.5893,19,0.5632,0.5632,9,2011
"55","Miami FL","ACC",0.822827,55,112.556,28,98.4864,101,65.6127,230,-2.0835184227176,14,0.4944,0.4944,27,0.6633,0.6633,NA,2011
"56","Seton Hall","BE",0.821737,56,103.024,145,90.2048,9,69.1,61,-4.6215568240234,22,0.6003,0.6003,34,0.7332,0.7332,NA,2011
"57","Minnesota","B10",0.821524,57,109.418,59,95.8149,58,66.4657,180,-0.65741687504398,16,0.5435,0.5435,34,0.7356,0.7356,NA,2011
"58","New Mexico","MWC",0.819708,58,110.383,50,96.7635,72,66.12,200,-1.9083566689026,15,0.5023,0.5023,24,0.6269,0.6269,NA,2011
"59","Texas A&M","B12",0.814679,59,107.621,74,94.6189,46,62.7274,319,2.4016564685173,12,0.4119,0.4119,27,0.6308,0.6308,7,2011
"60","Duquesne","A10",0.812984,60,106.82,84,94.0058,43,71.8234,16,-4.7204768928485,20,0.5093,0.5093,19,0.5637,0.5637,NA,2011
"61","Colorado","B12",0.804035,61,116.267,12,102.835,199,67.8376,110,-0.83543873396599,14,0.4137,0.4137,27,0.6355,0.6355,NA,2011
"62","VCU","CAA",0.800117,62,111.182,42,98.5495,103,66.5333,175,-2.0244714043339,23,0.5633,0.5633,24,0.6138,0.6138,11,2011
"63","Boston College","ACC",0.799607,63,115.817,14,102.686,194,63.8255,297,-0.00013432773193839,17,0.5608,0.5608,29,0.6753,0.6753,NA,2011
"64","UAB","CUSA",0.796496,64,107.092,83,95.1095,52,63.1122,316,-0.2189615743667,20,0.4942,0.4942,20,0.5789,0.5789,12,2011
"65","UTEP","CUSA",0.792073,65,104.27,115,92.8216,28,67.8614,109,-1.5563413868716,15,0.482,0.482,17,0.5579,0.5579,NA,2011
"66","Oakland","Sum",0.791753,66,116.517,10,103.742,220,72.6536,8,0.31393398965598,43,0.7472,0.7472,23,0.5465,0.5465,13,2011
"67","College of Charleston","SC",0.782827,67,113.015,27,101.091,151,67.6546,119,-2.9455319538213,23,0.585,0.585,17,0.5019,0.5019,NA,2011
"68","California","P10",0.775118,68,109.631,57,98.4468,99,68.6351,72,-1.5182861538995,27,0.6535,0.6535,31,0.7277,0.7277,NA,2011
"69","Cleveland St.","Horz",0.77243,69,107.542,76,96.7003,71,66.4922,177,0.062021912330054,20,0.5865,0.5865,18,0.5748,0.5748,NA,2011
"70","Iona","MAAC",0.772136,70,112.28,32,100.975,149,69.646,43,-5.0921544643356,18,0.5077,0.5077,13,0.4677,0.4677,NA,2011
"71","Southern Miss","CUSA",0.770316,71,111.516,39,100.378,133,65.8077,219,-2.6124402732508,16,0.4691,0.4691,18,0.5664,0.5664,NA,2011
"72","Mississippi","SEC",0.760185,72,111.521,38,100.876,145,67.5149,129,-3.270121097005,13,0.4954,0.4954,23,0.612,0.612,NA,2011
"73","Nebraska","B12",0.760123,73,103.037,144,93.2049,33,63.6925,303,-2.1544185926779,8,0.3407,0.3407,26,0.6056,0.6056,NA,2011
"74","Oregon","P10",0.758372,74,106.398,91,96.3253,66,68.039,101,-5.5840120026038,15,0.4731,0.4731,26,0.6655,0.6655,NA,2011
"75","Missouri St.","MVC",0.756445,75,112.301,31,101.762,165,63.506,309,-0.1769767075042,16,0.4962,0.4962,18,0.5579,0.5579,NA,2011
"76","Oklahoma St.","B12",0.744855,76,104.56,111,95.2592,53,65.7635,223,-1.34472212622,18,0.5039,0.5039,29,0.6647,0.6647,NA,2011
"77","Virginia","ACC",0.744695,77,103.892,122,94.6573,47,60.7364,338,-3.5151414531838,17,0.4696,0.4696,29,0.6535,0.6535,NA,2011
"78","Iowa","B10",0.741055,78,104.11,117,95.0131,51,67.9542,104,-6.6027128009051,13,0.4692,0.4692,34,0.7154,0.7154,NA,2011
"79","Colorado St.","MWC",0.738145,79,106.591,86,97.405,83,67.2635,141,-1.9675521612045,20,0.5343,0.5343,25,0.6295,0.6295,NA,2011
"80","Baylor","B12",0.737253,80,106.006,98,96.9098,77,66.4693,179,-3.4826695293665,12,0.3789,0.3789,24,0.5942,0.5942,NA,2011
"81","Indiana","B10",0.735341,81,108.624,65,99.3877,122,66.3827,183,-6.1201103992039,15,0.3976,0.3976,35,0.6816,0.6816,NA,2011
"82","Rutgers","BE",0.734228,82,106.271,94,97.2837,81,64.3832,281,-4.4144002934554,14,0.4299,0.4299,31,0.6757,0.6757,NA,2011
"83","Iowa St.","B12",0.732448,83,106.441,88,97.5159,86,70.4444,33,-5.271006107117,11,0.3728,0.3728,26,0.6007,0.6007,NA,2011
"84","Creighton","MVC",0.724179,84,109.744,56,100.909,146,64.7858,258,-6.118267052194,15,0.4344,0.4344,18,0.5463,0.5463,NA,2011
"85","Wofford","SC",0.724034,85,110.951,46,102.024,177,64.7575,261,-4.551399636663,28,0.622,0.622,18,0.4924,0.4924,14,2011
"86","Princeton","Ivy",0.724009,86,105.804,101,97.2931,82,63.8462,296,-0.26826887813606,17,0.488,0.488,15,0.4777,0.4777,13,2011
"87","Marshall","CUSA",0.715863,87,108.219,70,99.8637,124,67.7294,117,-2.9226413973255,17,0.4375,0.4375,19,0.551,0.551,NA,2011
"88","Harvard","Ivy",0.714872,88,110.123,53,101.664,161,64.5668,272,0.18164270978102,25,0.551,0.551,18,0.4993,0.4993,NA,2011
"89","Memphis","CUSA",0.705934,89,103.461,134,95.8752,59,69.1158,59,-0.013665482305282,17,0.4686,0.4686,20,0.5794,0.5794,12,2011
"90","Arkansas","SEC",0.705041,90,106.388,92,98.6241,106,67.3361,137,-4.1942433481276,13,0.3588,0.3588,22,0.5476,0.5476,NA,2011
"91","North Carolina St.","ACC",0.696119,91,108.41,69,100.871,144,67.3357,138,-3.576542006148,21,0.4737,0.4737,32,0.6511,0.6511,NA,2011
"92","Portland","WCC",0.695847,92,109.915,55,102.283,184,64.5754,271,-3.3964781232146,18,0.5527,0.5527,18,0.5515,0.5515,NA,2011
"93","Tulsa","CUSA",0.693886,93,105.847,100,98.5766,105,67.1607,144,-5.0379964821135,17,0.5702,0.5702,18,0.5892,0.5892,NA,2011
"94","Boise St.","WAC",0.693413,94,106.035,97,98.7707,109,68.3109,87,-4.933724072438,15,0.4464,0.4464,17,0.5179,0.5179,NA,2011
"95","Drexel","CAA",0.691874,95,97.719,248,91.0817,16,64.2467,286,-2.7545825813737,20,0.5008,0.5008,17,0.5144,0.5144,NA,2011
"96","Georgia Tech","ACC",0.67967,96,99.9474,208,93.6187,38,69.4833,45,-6.8997951177452,16,0.4638,0.4638,28,0.6383,0.6383,NA,2011
"97","Indiana St.","MVC",0.676891,97,102.247,161,95.8785,60,66.0937,202,-4.1785915612568,22,0.5538,0.5538,21,0.5956,0.5956,14,2011
"98","Northern Iowa","MVC",0.676208,98,107.451,80,100.786,140,60.3959,342,-4.5983178333423,21,0.5694,0.5694,19,0.5782,0.5782,NA,2011
"99","Long Beach St.","BW",0.676012,99,104.988,107,98.4838,100,69.8137,41,-2.9886594451698,37,0.7611,0.7611,20,0.5446,0.5446,NA,2011
"100","Bucknell","Pat",0.668094,100,102.856,149,96.7852,74,65.9927,207,-2.2332478828542,20,0.51,0.51,14,0.4205,0.4205,14,2011
"101","Dayton","A10",0.66697,101,102.81,151,96.785,73,66.2679,192,-3.1829917173792,19,0.5375,0.5375,21,0.5997,0.5997,NA,2011
"102","Mississippi St.","SEC",0.665582,102,107.336,82,101.1,152,67.7955,113,-4.8865245468533,13,0.4402,0.4402,22,0.586,0.586,NA,2011
"103","South Dakota St.","Sum",0.662018,103,114.25,22,107.762,287,68.7446,69,-6.7876291653516,15,0.4453,0.4453,13,0.4351,0.4351,NA,2011
"104","Stanford","P10",0.659222,104,103.228,140,97.4722,85,65.4208,238,-5.6465247267669,13,0.4278,0.4278,25,0.6345,0.6345,NA,2011
"105","East Tennessee St.","ASun",0.657671,105,102.952,146,97.2693,80,65.5129,236,-4.3488987969051,29,0.6638,0.6638,15,0.4594,0.4594,NA,2011
"106","Fairfield","MAAC",0.654534,106,96.9194,253,91.6807,20,65.8619,218,-2.2306772026988,12,0.3945,0.3945,11,0.4166,0.4166,NA,2011
"107","Valparaiso","Horz",0.654192,107,104.401,114,98.7707,110,66.8078,163,-2.8239596281253,22,0.5391,0.5391,19,0.5618,0.5618,NA,2011
"108","South Florida","BE",0.652408,108,103.133,142,97.6379,88,62.6848,320,-9.217470311027,18,0.5528,0.5528,33,0.7127,0.7127,NA,2011
"109","Kent St.","MAC",0.650924,109,104.857,109,99.327,120,67.339,135,-4.0824243821648,20,0.5479,0.5479,17,0.5223,0.5223,NA,2011
"110","Providence","BE",0.645782,110,107.43,81,101.964,175,72.4894,10,-5.1198367910894,9,0.3926,0.3926,29,0.6496,0.6496,NA,2011
"111","UCF","CUSA",0.645491,111,103.681,124,98.4168,98,65.8783,217,-4.1132230146603,12,0.4262,0.4262,17,0.5576,0.5576,NA,2011
"112","Wright St.","Horz",0.642309,112,103.936,120,98.778,111,62.6694,321,-6.2900583431979,18,0.5335,0.5335,18,0.5633,0.5633,NA,2011
"113","Morehead St.","OVC",0.640539,113,103.622,130,98.5447,102,64.4798,275,-3.5607772095662,25,0.5467,0.5467,16,0.44,0.44,13,2011
"114","Arizona St.","P10",0.636756,114,103.857,123,98.9094,115,63.7661,301,-7.4760131014624,19,0.5625,0.5625,28,0.6956,0.6956,NA,2011
"115","Texas Tech","B12",0.622979,115,106.328,93,101.785,166,70.6283,31,-7.999584626938,15,0.447,0.447,27,0.6287,0.6287,NA,2011
"116","Rhode Island","A10",0.621951,116,101.78,172,97.468,84,67.5196,128,-4.5163295652821,21,0.5341,0.5341,20,0.556,0.556,NA,2011
"117","Santa Clara","WCC",0.621853,117,106.431,90,101.926,172,68.3757,82,-6.5838727361183,15,0.4754,0.4754,18,0.538,0.538,NA,2011
"118","Montana","BSky",0.620827,118,99.9166,210,95.7232,57,63.7942,298,-4.8898708841898,18,0.5708,0.5708,12,0.4561,0.4561,NA,2011
"119","Saint Louis","A10",0.614402,119,98.0375,239,94.1454,44,64.669,266,-10.199353471794,21,0.5609,0.5609,22,0.5982,0.5982,NA,2011
"120","Buffalo","MAC",0.613373,120,102.187,164,98.1672,95,66.7355,168,-7.8272487423666,13,0.4567,0.4567,13,0.467,0.467,NA,2011
"121","Detroit","Horz",0.606985,121,106.085,96,102.151,182,70.8413,28,-8.0496058929366,19,0.5004,0.5004,18,0.5502,0.5502,NA,2011
"122","Akron","MAC",0.606451,122,101.536,175,97.7887,90,67.1231,147,-5.5692329649353,18,0.5221,0.5221,15,0.4848,0.4848,15,2011
"123","Oral Roberts","Sum",0.603898,123,108.768,64,104.852,235,67.2142,143,-7.2776915112094,22,0.6289,0.6289,16,0.5194,0.5194,NA,2011
"124","James Madison","CAA",0.598833,124,105.577,102,101.963,174,68.2376,93,-3.2989034086802,16,0.4895,0.4895,18,0.5322,0.5322,NA,2011
"125","South Carolina","SEC",0.596528,125,99.6949,212,96.3621,68,69.0147,65,-4.9259745152546,19,0.46,0.46,29,0.6417,0.6417,NA,2011
"126","LIU Brooklyn","NEC",0.590559,126,106.441,89,103.104,205,74.8988,3,-1.2495973966032,11,0.3847,0.3847,9,0.3639,0.3639,15,2011
"127","St. Bonaventure","A10",0.590439,127,105.962,99,102.644,193,64.5815,270,-6.4106344063082,17,0.5132,0.5132,19,0.5543,0.5543,NA,2011
"128","Austin Peay","OVC",0.589666,128,102.004,169,98.8379,113,68.1029,97,-6.8035719817383,22,0.559,0.559,13,0.4233,0.4233,NA,2011
"129","Northern Colorado","BSky",0.588319,129,104.507,112,101.312,157,67.4841,131,-4.5594972501065,24,0.54,0.54,15,0.4481,0.4481,15,2011
"130","Rider","MAAC",0.587864,130,105.289,105,102.087,180,68.8935,66,-3.6577211903603,18,0.4643,0.4643,14,0.455,0.455,NA,2011
"131","Saint Peter's","MAAC",0.583097,131,93.5699,291,90.8795,14,65.0543,249,-5.9057133579287,21,0.5803,0.5803,16,0.5068,0.5068,14,2011
"132","Air Force","MWC",0.580051,132,105.2,106,102.287,185,62.0587,327,-4.6378442750072,14,0.4249,0.4249,25,0.5967,0.5967,NA,2011
"133","Ohio","MAC",0.578234,133,106.141,95,103.268,207,68.5889,74,-9.1000811173979,15,0.5042,0.5042,14,0.4781,0.4781,NA,2011
"134","Vermont","AE",0.577554,134,100.585,192,97.8861,92,65.7464,225,-2.8724427763593,22,0.5011,0.5011,13,0.3873,0.3873,NA,2011
"135","IUPUI","Sum",0.574814,135,110.009,54,107.162,278,62.4526,325,-5.6929178759062,37,0.7143,0.7143,20,0.5242,0.5242,NA,2011
"136","Murray St.","OVC",0.571215,136,102.717,152,100.187,131,63.552,308,-3.7750079973953,15,0.4802,0.4802,11,0.4017,0.4017,NA,2011
"137","Loyola Chicago","Horz",0.57102,137,104.649,110,102.079,179,65.5154,235,-8.3595091334052,10,0.3702,0.3702,15,0.5048,0.5048,NA,2011
"138","SMU","CUSA",0.570839,138,102.683,153,100.167,130,60.941,336,-8.6684834367404,5,0.2637,0.2637,13,0.482,0.482,NA,2011
"139","Utah","MWC",0.564925,139,101.349,182,99.0736,117,69.0398,64,-6.3206289403934,22,0.5804,0.5804,29,0.6692,0.6692,NA,2011
"140","Milwaukee","Horz",0.563964,140,103.289,139,101.004,150,66.864,161,-4.4510411679682,20,0.5596,0.5596,20,0.5932,0.5932,NA,2011
"141","UC Santa Barbara","BW",0.557904,141,101.399,180,99.3678,121,65.728,226,-6.7514949371381,27,0.6391,0.6391,17,0.5128,0.5128,15,2011
"142","Idaho","WAC",0.556853,142,104.032,119,101.986,176,64.6819,265,-6.5876784654986,13,0.4262,0.4262,15,0.504,0.504,NA,2011
"143","Oklahoma","B12",0.556621,143,103.677,125,101.647,160,64.9225,254,-5.1279225010451,20,0.4302,0.4302,30,0.6445,0.6445,NA,2011
"144","San Francisco","WCC",0.556321,144,100.751,190,98.7883,112,68.0678,99,-5.6771367365754,23,0.5783,0.5783,21,0.5754,0.5754,NA,2011
"145","Pacific","BW",0.544788,145,103.305,138,101.704,163,61.1594,334,-8.8859120108268,23,0.5886,0.5886,15,0.488,0.488,NA,2011
"146","Hawaii","WAC",0.542676,146,100.034,207,98.5564,104,68.3125,85,-6.2118491500138,12,0.3668,0.3668,14,0.487,0.487,NA,2011
"147","Robert Morris","NEC",0.542088,147,101.487,177,100.009,125,64.7147,263,-7.1103269942934,32,0.674,0.674,16,0.4555,0.4555,NA,2011
"148","Northern Arizona","BSky",0.540348,148,102.25,160,100.822,142,66.2928,190,-6.6670646901311,21,0.4972,0.4972,14,0.4231,0.4231,NA,2011
"149","George Washington","A10",0.539761,149,100.975,189,99.5849,123,64.8545,256,-7.0925762480158,12,0.4169,0.4169,16,0.5099,0.5099,NA,2011
"150","Coastal Carolina","BSth",0.539487,150,102.111,167,100.716,137,66.7924,165,-1.8048657033642,15,0.4464,0.4464,9,0.3362,0.3362,NA,2011
"151","Nevada","WAC",0.538416,151,102.87,148,101.502,158,68.3338,84,-11.52498095621,19,0.5604,0.5604,17,0.5555,0.5555,NA,2011
"152","Hofstra","CAA",0.538161,152,107.452,79,106.033,256,65.8808,214,-3.6605372745036,18,0.5054,0.5054,17,0.527,0.527,NA,2011
"153","Rice","CUSA",0.53794,153,103.677,126,102.316,187,64.511,273,-10.203644911227,19,0.5066,0.5066,19,0.5721,0.5721,NA,2011
"154","Davidson","SC",0.537499,154,103.188,141,101.848,168,68.6145,73,-7.7343905654278,24,0.5669,0.5669,16,0.4684,0.4684,NA,2011
"155","New Mexico St.","WAC",0.534788,155,102.417,156,101.184,154,68.4001,79,-8.689463032859,23,0.6134,0.6134,20,0.586,0.586,NA,2011
"156","San Jose St.","WAC",0.531368,156,104.951,108,103.81,223,67.5894,123,-8.490189881951,9,0.3944,0.3944,16,0.515,0.515,NA,2011
"157","East Carolina","CUSA",0.529661,157,103.339,136,102.277,183,66.1281,198,-6.9231763217949,14,0.4561,0.4561,19,0.5874,0.5874,NA,2011
"158","Oregon St.","P10",0.527496,158,101.909,171,100.938,147,69.8539,40,-9.5231716386338,9,0.3314,0.3314,26,0.6283,0.6283,NA,2011
"159","Western Michigan","MAC",0.52666,159,103.086,143,102.133,181,67.8044,112,-6.7217662341547,18,0.5079,0.5079,12,0.4261,0.4261,NA,2011
"160","North Dakota St.","Sum",0.525601,160,103.498,132,102.58,192,68.3888,81,-9.7540715483851,18,0.5181,0.5181,14,0.4579,0.4579,NA,2011
"161","Central Connecticut","NEC",0.519587,161,99.6891,213,99.0119,116,67.0235,153,-7.7359619769336,13,0.3951,0.3951,9,0.3591,0.3591,NA,2011
"162","Quinnipiac","NEC",0.517632,162,102.308,159,101.682,162,68.7107,70,-6.030045471125,6,0.37,0.37,6,0.3345,0.3345,NA,2011
"163","Sam Houston St.","Slnd",0.515396,163,102.352,157,101.805,167,66.6977,169,-8.5361490133109,24,0.5939,0.5939,12,0.4091,0.4091,NA,2011
"164","Green Bay","Horz",0.515041,164,102.854,150,102.318,188,65.9105,212,-9.038577513988,25,0.5832,0.5832,21,0.5918,0.5918,NA,2011
"165","TCU","MWC",0.510687,165,101.176,185,100.8,141,67.5816,124,-11.737366354278,13,0.4679,0.4679,24,0.6045,0.6045,NA,2011
"166","Western Carolina","SC",0.505479,166,98.1346,238,97.9477,93,69.4182,49,-8.4379055546246,25,0.5531,0.5531,15,0.4458,0.4458,NA,2011
"167","Furman","SC",0.504678,167,102.913,147,102.745,195,63.4412,310,-4.5045296638383,18,0.5314,0.5314,13,0.4469,0.4469,NA,2011
"168","Jacksonville","ASun",0.500081,168,97.0047,252,97.002,78,68.5665,75,-5.8056537965058,21,0.4782,0.4782,14,0.4166,0.4166,NA,2011
"169","La Salle","A10",0.498861,169,105.35,104,105.392,241,72.2995,12,-9.9573422724975,12,0.4573,0.4573,17,0.5502,0.5502,NA,2011
"170","Cal Poly","BW",0.488835,170,96.4677,262,96.8431,75,60.7282,339,-8.6389841810581,19,0.4943,0.4943,13,0.441,0.441,NA,2011
"171","UNC Asheville","BSth",0.486315,171,98.3945,233,98.8641,114,69.4327,48,-8.1123059004556,33,0.6043,0.6043,14,0.388,0.388,16,2011
"172","Evansville","MVC",0.481075,172,100.167,202,100.829,143,67.242,142,-7.0746820398324,20,0.5261,0.5261,20,0.5826,0.5826,NA,2011
"173","Weber St.","BSky",0.47882,173,102.044,168,102.799,197,65.4105,240,-7.2393350231491,27,0.6415,0.6415,16,0.4777,0.4777,NA,2011
"174","Ball St.","MAC",0.473312,174,101.927,170,102.879,200,64.7716,260,-6.7997603113626,18,0.4789,0.4789,12,0.4263,0.4263,NA,2011
"175","American","Pat",0.472092,175,102.345,158,103.345,208,61.715,329,-3.5784014452569,20,0.4383,0.4383,13,0.3798,0.3798,NA,2011
"176","IPFW","Sum",0.469414,176,103.497,133,104.605,234,66.3811,184,-5.8687832576342,23,0.4057,0.4057,16,0.4291,0.4291,NA,2011
"177","Massachusetts","A10",0.468957,177,96.6122,259,97.6624,89,68.1406,95,-8.733844944742,12,0.5021,0.5021,15,0.5549,0.5549,NA,2011
"178","Boston University","AE",0.466685,178,101.607,174,102.793,196,63.7617,302,-7.5836391150031,19,0.5258,0.5258,13,0.4118,0.4118,16,2011
